time,vehicle_id,x,y,x_smoothed,y_smoothed
600,222,-49.05,-442.2,-20.77333333333333,-164.84166666666667
600,238,-3.64,11.83,-23.769999999999996,-194.81000000000003
600,251,11.34,161.69,-13.911666666666664,-96.22666666666667
601,222,-50.25,-454.22,-13.731666666666664,-89.05166666666668
601,238,-3.64,11.83,-13.731666666666664,-89.05166666666668
601,251,9.9,147.2,-14.22333333333333,-93.97833333333335
602,222,-51.45,-466.22,-14.623333333333333,-97.98166666666668
602,238,-3.64,11.83,-14.623333333333333,-97.98166666666668
602,251,8.43,132.51,-15.108333333333334,-102.84500000000001
602,263,44.71,495.41,0.7183333333333337,55.426666666666655
603,222,-52.68,-478.56,-7.454999999999999,-26.305000000000007
603,238,-3.64,11.83,-9.711666666666666,-48.86666666666668
603,251,6.95,117.73,0.021666666666667982,48.45833333333332
603,263,44.58,494.1,8.058333333333335,128.83666666666667
604,222,-53.84,-490.1,-2.319999999999999,25.068333333333328
604,238,-3.64,11.83,-10.378333333333332,-55.52833333333336
604,251,5.44,102.64,-0.6916666666666659,41.33833333333332
604,263,44.26,490.84,7.291666666666667,121.1733333333333
605,238,-3.64,11.83,5.526666666666666,103.52333333333331
605,251,3.93,87.51,-1.2483333333333335,35.758333333333304
605,263,43.71,485.36,15.01,198.33499999999995
606,238,-3.64,11.83,15.01,198.335
606,251,2.48,73.03,14.516666666666667,193.39999999999998
606,263,43.0,478.32,14.306666666666667,191.3133333333333
607,238,-3.64,11.83,14.306666666666667,191.31333333333336
607,251,1.03,58.55,13.823333333333332,186.48666666666668
607,263,42.09,469.18,13.553333333333335,183.78999999999996
608,238,-3.64,11.83,13.553333333333335,183.79
608,251,-0.45,43.75,13.065,178.91
608,263,40.96,457.88,12.725,175.5033333333333
609,238,-3.64,11.83,12.725000000000001,175.50333333333333
609,251,1.56,31.69,12.813333333333333,171.02666666666664
609,263,39.64,444.72,12.405000000000001,166.94999999999996
610,238,-3.64,11.83,12.405000000000001,166.94999999999996
610,251,0.44,20.52,12.553333333333335,163.0783333333333
610,263,38.41,432.37,12.128333333333332,158.82666666666668
611,238,-3.64,11.83,12.128333333333332,158.82666666666665
611,251,-0.23,13.82,11.829999999999998,155.84833333333333
611,263,37.14,419.65,11.413333333333332,151.67
612,238,-3.64,11.83,11.413333333333334,151.67
612,251,-0.46,11.53,11.263333333333334,150.17166666666665
612,263,35.84,406.71,10.835,145.89499999999998
613,238,-3.64,11.83,10.835,145.89499999999995
613,251,-0.46,11.51,10.796666666666669,145.50999999999996
613,263,34.52,393.48,10.360000000000001,141.1483333333333
614,238,-3.64,11.83,10.36,141.1483333333333
614,251,-0.46,11.51,10.360000000000001,141.14499999999998
614,263,33.29,381.15,9.935,136.88499999999996
615,238,-3.64,11.83,9.935,136.88499999999996
615,251,-0.46,11.51,9.935,136.88499999999996
615,263,31.97,367.94,9.51,132.6283333333333
616,238,-3.64,11.83,9.51,132.6283333333333
616,251,-0.46,11.51,9.51,132.6283333333333
616,263,30.74,355.69,9.084999999999999,128.38499999999996
617,238,-3.64,11.83,9.084999999999999,128.38499999999996
617,251,-0.46,11.51,9.084999999999999,128.38499999999996
617,263,29.41,342.34,8.658333333333333,124.1183333333333
618,238,-3.64,11.83,8.658333333333333,124.1183333333333
618,251,-0.46,11.51,8.658333333333333,124.1183333333333
618,263,28.1,329.23,8.218333333333334,119.7083333333333
619,238,-3.64,11.83,8.218333333333334,119.7083333333333
619,251,-0.46,11.51,8.218333333333334,119.7083333333333
619,263,26.86,316.89,7.793333333333333,115.46666666666664
620,238,-3.64,11.83,7.793333333333333,115.46666666666664
620,251,-0.46,11.51,7.793333333333333,115.46666666666664
620,263,25.55,303.71,7.368333333333332,111.2133333333333
621,238,-3.64,11.83,7.368333333333333,111.2133333333333
621,251,-0.46,11.51,7.368333333333333,111.2133333333333
621,263,24.22,290.44,6.928333333333332,106.80499999999996
622,238,-3.64,11.83,6.928333333333334,106.80499999999996
622,251,-0.46,11.51,6.928333333333334,106.80499999999996
622,263,22.95,277.79,6.495,102.48499999999997
623,238,-3.64,11.83,6.495,102.48499999999997
623,251,-0.46,11.51,6.495,102.48499999999997
623,263,21.65,264.79,6.0666666666666655,98.20999999999998
624,238,-3.64,11.83,6.066666666666666,98.20999999999998
624,251,-0.46,11.51,6.066666666666666,98.20999999999998
624,263,20.33,251.51,5.629999999999999,93.82999999999998
625,238,-3.64,11.83,5.629999999999999,93.82999999999997
625,251,-0.46,11.51,5.629999999999999,93.82999999999997
625,263,19.08,239.01,5.201666666666665,89.5333333333333
626,238,-3.64,11.83,5.201666666666665,89.5333333333333
626,251,-0.46,11.51,5.201666666666665,89.5333333333333
626,263,17.83,226.55,4.784999999999999,85.37333333333332
627,238,-3.64,11.83,4.784999999999999,85.37333333333332
627,251,-0.46,11.51,4.784999999999999,85.37333333333332
627,263,16.54,213.61,4.3616666666666655,81.13999999999999
628,238,-3.64,11.83,4.3616666666666655,81.13999999999999
628,251,-0.46,11.51,4.3616666666666655,81.13999999999999
628,263,15.26,200.82,3.933333333333333,76.85166666666665
629,238,-3.64,11.83,3.933333333333333,76.85166666666665
629,251,-0.46,11.51,3.933333333333333,76.85166666666665
629,263,13.95,187.7,3.5016666666666665,72.53333333333332
630,238,-3.64,11.83,3.501666666666667,72.53333333333332
630,251,-0.46,11.51,3.501666666666667,72.53333333333332
630,263,12.62,174.45,3.061666666666666,68.1383333333333
631,238,-3.64,11.83,3.061666666666667,68.1383333333333
631,251,-0.46,11.51,3.061666666666667,68.1383333333333
631,263,11.3,161.24,2.62,63.72833333333332
632,238,-3.64,11.83,2.6199999999999997,63.72833333333332
632,251,-0.46,11.51,2.62,63.72833333333332
632,263,10.02,148.43,2.186666666666667,59.39166666666665
633,238,-3.64,11.83,2.186666666666667,59.39166666666665
633,251,-0.46,11.51,2.186666666666667,59.39166666666665
633,263,8.73,135.57,1.7583333333333335,55.113333333333316
634,238,-3.64,11.83,1.7583333333333335,55.113333333333316
634,251,-0.46,11.51,1.7583333333333335,55.113333333333316
634,263,7.51,123.32,1.3399999999999999,50.92833333333331
634,277,44.71,495.41,9.398333333333333,131.52499999999998
635,238,-3.64,11.83,8.868333333333334,131.57833333333332
635,251,-0.46,11.51,7.336666666666666,110.90166666666664
635,263,6.28,111.09,8.99,127.445
635,277,44.49,493.22,16.481666666666666,207.73000000000002
636,238,-3.64,11.83,14.623333333333333,189.1483333333333
636,251,-0.46,11.51,7.095,108.49833333333333
636,263,5.04,98.62,8.541666666666666,122.96333333333332
636,277,44.04,488.67,15.958333333333334,202.49
637,238,-3.64,11.83,14.305,185.94666666666663
637,251,-0.46,11.51,6.813333333333333,105.66166666666665
637,263,3.71,85.38,8.038333333333332,117.91999999999997
637,277,43.41,482.36,15.35,196.39499999999998
638,238,-3.64,11.83,13.90333333333333,181.92999999999998
638,251,-0.46,11.51,6.4866666666666655,102.40333333333332
638,263,2.38,72.07,7.489999999999999,112.44333333333331
638,277,42.63,474.61,14.671666666666667,189.62666666666664
639,238,-3.64,11.83,13.446666666666665,177.36833333333334
639,251,-0.46,11.51,6.135000000000001,98.89333333333332
639,263,1.1,59.19,6.925000000000001,106.78666666666663
639,277,41.68,465.08,13.948333333333332,182.38166666666666
640,238,-3.64,11.83,12.945000000000002,172.34166666666667
640,251,-0.46,11.51,5.763333333333333,95.15833333333332
640,263,-0.24,45.83,6.329999999999999,100.82499999999997
640,277,40.57,453.94,13.168333333333331,174.5633333333333
641,238,-3.64,11.83,12.378333333333336,166.67
641,251,-0.46,11.51,5.3549999999999995,91.07499999999999
641,263,1.94,35.49,6.284999999999999,95.01833333333332
641,277,39.24,440.64,12.901666666666666,166.53999999999996
642,238,-3.64,11.83,12.335,160.8733333333333
642,251,-0.46,11.51,5.496666666666667,87.13499999999998
642,263,0.96,25.68,6.2633333333333345,89.44333333333331
642,277,37.9,427.28,12.656666666666666,158.73833333333332
643,238,-3.64,11.83,11.726666666666668,154.795
643,251,-0.46,11.51,5.109999999999999,83.2733333333333
643,263,0.42,20.35,5.786666666666666,84.69333333333331
643,277,39.75,413.54,12.488333333333335,151.6983333333333
643,281,44.71,495.41,19.779999999999998,229.98666666666665
644,238,-3.64,11.83,12.856666666666667,160.74499999999998
644,251,-0.46,11.51,13.386666666666668,160.69166666666666
644,263,0.3,19.08,13.513333333333334,161.95333333333332
644,277,38.29,398.95,19.825000000000003,225.0533333333333
644,281,44.54,493.68,20.623333333333335,238.41
645,238,-3.64,11.83,12.565,157.8133333333333
645,251,-0.46,11.51,13.095,157.75999999999996
645,263,0.29,18.99,13.219999999999999,159.00666666666663
645,277,36.84,384.52,19.31,219.91333333333333
645,281,44.14,489.67,20.285,235.0333333333333
646,238,-3.64,11.83,12.255,154.72499999999997
646,251,-0.46,11.51,12.785000000000002,154.67166666666665
646,263,0.29,18.97,12.909999999999998,155.915
646,277,35.42,370.25,18.765,214.45833333333334
646,281,43.59,484.21,19.89,231.0733333333333
647,238,-3.64,11.83,11.926666666666668,151.4333333333333
647,251,-0.46,11.51,12.456666666666669,151.37999999999997
647,263,0.29,18.97,12.581666666666665,152.6233333333333
647,277,33.95,355.55,18.191666666666666,208.72
647,281,42.79,476.16,19.42,226.37166666666667
648,238,-3.64,11.83,11.548333333333334,147.64166666666665
648,251,-0.46,11.51,12.078333333333333,147.58833333333334
648,263,0.29,18.97,12.203333333333333,148.83166666666665
648,277,32.58,341.88,17.584999999999997,202.64999999999998
648,281,41.77,465.93,18.888333333333332,221.04666666666665
649,238,-3.64,11.83,11.149999999999999,143.65833333333333
649,251,-0.46,11.51,11.68,143.605
649,263,0.29,18.97,11.805,144.8483333333333
649,277,31.13,327.42,16.944999999999997,196.25666666666666
649,281,40.56,453.88,18.275000000000002,214.92333333333332
650,238,-3.64,11.83,10.706666666666669,139.23999999999998
650,251,-0.46,11.51,11.236666666666666,139.18666666666664
650,263,0.29,18.97,11.361666666666666,140.42999999999998
650,277,29.73,313.42,16.268333333333334,189.505
650,281,39.21,440.4,17.615000000000002,208.33499999999995
651,238,-3.64,11.83,10.248333333333333,134.66
651,251,-0.46,11.51,10.778333333333334,134.60666666666665
651,263,0.29,18.97,10.903333333333334,135.84999999999997
651,277,28.32,299.25,15.575000000000001,182.5633333333333
651,281,37.84,426.63,16.926666666666666,201.43166666666664
652,238,-3.64,11.83,9.785000000000002,130.0033333333333
652,251,-0.46,11.51,10.315000000000001,129.94999999999996
652,263,0.29,18.97,10.440000000000001,131.1933333333333
652,277,26.96,285.64,14.885000000000003,175.63833333333332
652,281,36.5,413.22,16.248333333333335,194.63333333333333
653,238,-3.64,11.83,9.335,125.49999999999999
653,251,-0.46,11.51,9.865,125.44666666666666
653,263,0.29,18.97,9.99,126.68999999999998
653,277,25.53,271.34,14.196666666666667,168.75166666666664
653,281,35.1,399.32,15.553333333333335,187.6983333333333
654,238,-3.64,11.83,8.863333333333335,120.79999999999997
654,251,-0.46,11.51,9.393333333333334,120.74666666666663
654,263,0.29,18.97,9.518333333333334,121.98999999999997
654,277,24.07,256.82,13.48166666666667,161.63166666666666
654,281,33.77,385.92,14.855000000000002,180.72833333333332
655,238,-3.64,11.83,8.398333333333333,116.14666666666666
655,251,-0.46,11.51,8.928333333333333,116.09333333333332
655,263,0.29,18.97,9.053333333333333,117.33666666666664
655,277,22.69,243.03,12.786666666666667,154.67999999999998
655,281,32.42,372.46,14.178333333333333,173.9533333333333
656,238,-3.64,11.83,7.943333333333334,111.60499999999998
656,251,-0.46,11.51,8.473333333333334,111.55166666666663
656,263,0.29,18.97,8.598333333333334,112.79499999999996
656,277,21.24,228.54,12.090000000000002,147.72333333333333
656,281,31.05,358.77,13.483333333333334,167.0133333333333
657,238,-3.64,11.83,7.473333333333334,106.90833333333332
657,251,-0.46,11.51,8.003333333333334,106.85499999999998
657,263,0.29,18.97,8.128333333333334,108.0983333333333
657,277,19.84,214.49,11.386666666666668,140.68499999999997
657,281,29.7,345.29,12.796666666666667,160.14333333333332
658,238,-3.64,11.83,7.015000000000001,102.32
658,251,-0.46,11.51,7.544999999999999,102.26666666666665
658,263,0.29,18.97,7.669999999999999,103.50999999999998
658,277,18.48,200.92,10.701666666666668,133.835
658,281,28.3,331.31,12.111666666666666,153.30499999999998
659,238,-3.64,11.83,6.555000000000001,97.72833333333331
659,251,-0.46,11.51,7.085000000000001,97.67499999999997
659,263,0.29,18.97,7.210000000000001,98.9183333333333
659,277,17.01,186.22,9.996666666666668,126.79333333333331
659,281,26.9,317.21,11.4,146.17499999999998
660,238,-3.64,11.83,6.076666666666668,92.92833333333333
660,251,-0.46,11.51,6.6066666666666665,92.87499999999999
660,263,0.29,18.97,6.7316666666666665,94.1183333333333
660,277,15.65,172.57,9.291666666666666,119.71833333333332
660,281,25.51,303.36,10.708333333333334,139.24166666666665
661,238,-3.64,11.83,5.618333333333335,88.34499999999998
661,251,-0.46,11.51,6.148333333333333,88.29166666666664
661,263,0.29,18.97,6.273333333333333,89.53499999999997
661,277,14.19,158.01,8.59,112.70833333333333
661,281,24.17,290.01,10.01,132.28166666666664
661,289,44.71,495.41,13.209999999999999,164.29
662,238,-3.64,11.83,13.21,164.29
662,251,-0.46,11.51,13.21,164.29
662,263,0.29,18.97,13.21,164.29
662,277,12.81,144.19,12.979999999999999,161.98666666666665
662,281,22.86,276.87,12.761666666666665,159.79666666666665
662,289,44.48,493.11,12.723333333333334,159.41333333333333
663,238,-3.64,11.83,12.723333333333334,159.41333333333333
663,251,-0.46,11.51,12.723333333333331,159.41333333333333
663,263,0.29,18.97,12.723333333333334,159.41333333333333
663,277,11.34,129.52,12.478333333333332,156.96833333333333
663,281,21.5,263.29,12.251666666666665,154.70499999999998
663,289,44.02,488.44,12.175000000000002,153.92666666666665
664,238,-3.64,11.83,12.175000000000002,153.92666666666665
664,251,-0.46,11.51,12.174999999999999,153.92666666666665
664,263,0.29,18.97,12.175000000000002,153.92666666666665
664,277,9.96,115.73,11.945,151.6283333333333
664,281,20.14,249.65,11.718333333333334,149.355
664,289,43.3,481.33,11.598333333333334,148.17
665,238,-3.64,11.83,11.598333333333334,148.17
665,251,-0.46,11.51,11.598333333333331,148.17
665,263,0.29,18.97,11.598333333333334,148.17
665,277,8.57,101.8,11.366666666666667,145.84833333333333
665,281,18.77,235.91,11.138333333333334,143.5583333333333
665,289,42.41,472.35,10.99,142.06166666666664
666,238,-3.64,11.83,10.99,142.06166666666664
666,251,-0.46,11.51,10.99,142.06166666666664
666,263,0.29,18.97,10.99,142.06166666666664
666,277,7.15,87.63,10.753333333333332,139.69999999999996
666,281,17.46,222.88,10.534999999999998,137.5283333333333
666,289,41.25,460.79,10.341666666666667,135.60166666666666
667,238,-3.86,9.6,10.305,135.23
667,251,-0.65,9.66,10.273333333333333,134.92166666666665
667,263,0.29,18.97,10.273333333333333,134.92166666666665
667,277,5.71,73.16,10.033333333333333,132.50999999999996
667,281,16.04,208.63,9.796666666666665,130.13499999999996
667,289,39.92,447.47,9.575,127.91499999999998
668,238,-4.33,4.95,9.496666666666666,127.13999999999999
668,251,-0.99,6.23,9.44,126.56833333333331
668,263,0.13,17.44,9.413333333333332,126.31333333333332
668,277,4.36,59.66,9.188333333333333,124.06333333333332
668,281,14.62,194.41,8.951666666666666,121.69333333333331
668,289,38.55,433.82,8.723333333333331,119.41833333333331
669,238,-4.95,-1.25,8.619999999999997,118.38499999999998
669,251,-1.54,0.72,8.52833333333333,117.46666666666665
669,263,-0.12,14.91,8.486666666666665,117.04499999999997
669,277,3.1,47.11,8.276666666666666,114.95333333333332
669,281,13.27,180.98,8.051666666666664,112.71499999999997
669,289,37.17,419.97,7.821666666666665,110.40666666666664
670,238,-5.78,-9.53,7.683333333333333,109.02666666666664
670,251,-2.26,-6.52,7.563333333333333,107.81999999999998
670,263,-0.57,10.43,7.488333333333332,107.07333333333332
670,277,2.29,39.03,7.353333333333332,105.72666666666665
670,281,11.91,167.37,7.126666666666665,103.45833333333331
670,289,35.83,406.54,6.9033333333333315,101.21999999999997
671,238,-6.76,-19.33,6.739999999999998,99.58666666666663
671,251,-3.19,-15.84,6.584999999999997,98.0333333333333
671,263,-1.23,3.79,6.474999999999998,96.92666666666663
671,277,1.75,33.56,6.384999999999998,96.01499999999999
671,281,10.59,154.17,6.164999999999998,93.81499999999998
671,289,34.52,393.49,5.946666666666665,91.63999999999997
672,238,-7.97,-31.5,5.744999999999998,89.61166666666664
672,251,-4.36,-27.48,5.55,87.67166666666662
672,263,-2.09,-4.81,5.406666666666665,86.2383333333333
672,277,1.18,27.9,5.311666666666666,85.29499999999997
672,281,9.23,140.54,5.084999999999998,83.0233333333333
672,289,33.18,380.08,4.861666666666665,80.78833333333328
673,238,-9.41,-45.91,4.621666666666664,78.38666666666664
673,251,-5.7,-40.91,4.398333333333332,76.1483333333333
673,263,-3.14,-15.32,4.223333333333332,74.39666666666663
673,277,0.5,21.09,4.109999999999998,73.26166666666661
673,281,7.92,127.45,3.8916666666666644,71.07999999999997
673,289,31.86,366.89,3.6716666666666646,68.88166666666663
674,238,-10.82,-59.95,3.4366666666666643,66.54166666666664
674,251,-7.16,-55.53,3.193333333333331,64.10499999999996
674,263,-4.38,-27.69,2.9866666666666646,62.043333333333294
674,277,-3.49,13.34,2.321666666666664,60.75166666666664
674,281,6.59,114.13,2.099999999999998,58.53166666666663
674,289,30.59,354.16,1.8883333333333312,56.40999999999997
675,238,-12.22,-73.97,1.6549999999999978,54.0733333333333
675,251,-8.64,-70.28,1.4083333333333314,51.614999999999974
675,263,-5.68,-40.74,1.1916666666666647,49.43999999999997
675,277,-4.46,3.6,1.0299999999999978,47.816666666666634
675,281,5.28,101.01,0.8116666666666646,45.629999999999974
675,289,29.31,341.39,0.5983333333333309,43.50166666666664
676,238,-13.64,-88.15,0.3616666666666643,41.1383333333333
676,251,-10.08,-84.73,0.12166666666666437,38.72999999999996
676,263,-6.99,-53.76,-0.09666666666666905,36.55999999999997
676,277,-5.57,-7.48,-0.2816666666666691,34.7133333333333
676,281,3.86,86.84,-0.5183333333333359,32.35166666666664
676,289,28.01,328.36,-0.7350000000000024,30.179999999999975
677,238,-15.1,-102.77,-0.9783333333333349,27.74333333333331
677,251,-11.57,-99.61,-1.2266666666666683,25.26333333333331
677,263,-8.29,-66.82,-1.443333333333335,23.086666666666645
677,277,-6.87,-20.49,-1.6600000000000013,20.91833333333331
677,281,2.47,72.89,-1.8916666666666682,18.59333333333331
677,289,26.68,315.09,-2.1133333333333355,16.381666666666636
678,238,-16.5,-116.8,-2.3466666666666685,14.043333333333306
678,251,-13.08,-114.69,-2.598333333333335,11.529999999999973
678,263,-9.58,-79.74,-2.813333333333335,9.376666666666639
678,277,-8.25,-34.23,-3.0433333333333352,7.086666666666637
678,281,1.05,58.78,-3.2800000000000025,4.73499999999997
678,289,25.31,301.37,-3.508333333333336,2.4483333333333044
679,238,-18.0,-131.79,-3.758333333333336,-0.05000000000002558
679,251,-14.56,-129.47,-4.005000000000003,-2.5133333333333616
679,263,-10.87,-92.64,-4.220000000000002,-4.663333333333362
679,277,-9.65,-48.23,-4.453333333333336,-6.9966666666666955
679,281,-0.36,44.64,-4.688333333333336,-9.353333333333362
679,289,23.97,287.98,-4.911666666666669,-11.585000000000027
680,238,-19.44,-146.18,-5.15166666666667,-13.983333333333363
680,251,-16.03,-144.16,-5.396666666666669,-16.431666666666697
680,263,-12.09,-104.82,-5.600000000000004,-18.461666666666694
680,277,-11.08,-62.55,-5.838333333333337,-20.84833333333336
680,281,-1.69,31.32,-6.060000000000003,-23.068333333333367
680,289,22.69,275.16,-6.273333333333336,-25.20500000000003
681,238,-20.94,-161.13,-6.523333333333336,-27.696666666666697
681,251,-17.49,-158.82,-6.766666666666668,-30.14000000000003
681,263,-13.41,-118.0,-6.986666666666669,-32.336666666666694
681,277,-12.44,-76.21,-7.213333333333336,-34.613333333333365
681,281,-3.03,17.92,-7.436666666666668,-36.8466666666667
681,289,21.34,261.66,-7.661666666666669,-39.0966666666667
682,238,-22.4,-175.79,-7.905000000000001,-41.54000000000003
682,251,-18.92,-173.14,-8.143333333333336,-43.9266666666667
682,263,-14.69,-130.84,-8.35666666666667,-46.06666666666669
682,277,-13.89,-90.63,-8.598333333333334,-48.47000000000003
682,281,-4.45,3.78,-8.835000000000003,-50.82666666666669
682,289,20.07,249.0,-9.04666666666667,-52.9366666666667
683,238,-23.81,-189.84,-9.281666666666668,-55.278333333333364
683,251,-20.44,-188.28,-9.535000000000002,-57.801666666666705
683,263,-15.91,-143.01,-9.738333333333337,-59.83000000000004
683,277,-15.23,-104.1,-9.96166666666667,-62.07500000000004
683,281,-5.87,-10.43,-10.198333333333336,-64.44333333333337
683,289,18.72,235.4,-10.423333333333337,-66.71000000000004
684,238,-25.19,-203.62,-10.653333333333338,-69.0066666666667
684,251,-21.85,-202.42,-10.888333333333335,-71.36333333333336
684,263,-17.24,-156.29,-11.110000000000005,-73.5766666666667
684,277,-16.68,-118.6,-11.351666666666668,-75.99333333333338
684,281,-7.28,-24.59,-11.586666666666671,-78.35333333333337
684,289,17.33,221.59,-11.818333333333337,-80.65500000000003
685,238,-26.66,-218.36,-12.063333333333338,-83.1116666666667
685,251,-23.34,-217.33,-12.31166666666667,-85.5966666666667
685,263,-21.74,-169.14,-13.06166666666667,-87.73833333333339
685,277,-18.05,-132.29,-13.290000000000001,-90.02000000000004
685,281,-8.71,-38.88,-13.528333333333336,-92.40166666666671
685,289,16.02,208.43,-13.74666666666667,-94.59500000000003
686,238,-28.07,-232.46,-13.98166666666667,-96.94500000000004
686,251,-24.8,-231.95,-14.225000000000001,-99.3816666666667
686,263,-22.96,-181.39,-14.428333333333336,-101.42333333333336
686,277,-19.47,-146.48,-14.665000000000004,-103.78833333333337
686,281,-10.02,-51.97,-14.883333333333335,-105.97000000000003
686,289,14.75,195.76,-15.095000000000004,-108.0816666666667
687,238,-29.55,-247.21,-15.341666666666669,-110.54000000000003
687,251,-26.24,-246.28,-15.581666666666669,-112.92833333333336
687,263,-24.19,-193.69,-15.786666666666669,-114.97833333333337
687,277,-20.83,-160.03,-16.013333333333335,-117.2366666666667
687,281,-11.32,-65.0,-16.23,-119.40833333333337
687,289,13.44,182.68,-16.448333333333334,-121.58833333333338
688,238,-31.02,-261.93,-16.69333333333334,-124.0416666666667
688,251,-27.72,-261.07,-16.94,-126.5066666666667
688,263,-25.52,-206.92,-17.16166666666667,-128.71166666666667
688,277,-22.2,-173.78,-17.39,-131.00333333333336
688,281,-12.64,-78.16,-17.610000000000003,-133.1966666666667
688,289,12.11,169.39,-17.831666666666667,-135.41166666666672
689,238,-32.49,-276.64,-18.076666666666668,-137.86333333333337
689,251,-29.15,-275.42,-18.315,-140.25500000000002
689,263,-26.74,-219.18,-18.518333333333334,-142.29833333333337
689,277,-23.57,-187.5,-18.74666666666667,-144.58500000000004
689,281,-14.0,-91.73,-18.973333333333333,-146.84666666666672
689,289,10.8,156.26,-19.19166666666667,-149.03500000000005
690,238,-33.88,-290.56,-19.423333333333336,-151.35500000000005
690,251,-30.56,-289.52,-19.658333333333335,-153.70500000000004
690,263,-27.98,-231.52,-19.865000000000002,-155.7616666666667
690,277,-24.96,-201.33,-20.096666666666668,-158.06666666666672
690,281,-15.41,-105.9,-20.33166666666667,-160.42833333333337
690,289,9.48,143.07,-20.55166666666667,-162.62666666666672
691,238,-35.31,-304.83,-20.790000000000003,-165.00500000000005
691,251,-31.97,-303.6,-21.025000000000002,-167.35166666666672
691,263,-29.28,-244.55,-21.24166666666667,-169.5233333333334
691,277,-26.35,-215.29,-21.473333333333333,-171.85000000000005
691,281,-16.76,-119.4,-21.698333333333338,-174.10000000000005
691,289,8.12,129.42,-21.925,-176.37500000000003
692,238,-36.77,-319.41,-22.168333333333337,-178.80500000000006
692,251,-33.38,-317.72,-22.403333333333336,-181.1583333333334
692,263,-30.56,-257.34,-22.61666666666667,-183.29000000000005
692,277,-27.76,-229.32,-22.85166666666667,-185.62833333333336
692,281,-18.14,-133.17,-23.081666666666667,-187.92333333333337
692,289,6.76,115.87,-23.308333333333337,-190.18166666666673
693,238,-38.22,-333.94,-23.55,-192.60333333333338
693,251,-34.82,-332.13,-23.790000000000003,-195.00500000000002
693,263,-31.85,-270.25,-24.005000000000006,-197.15666666666672
693,277,-29.15,-243.24,-24.236666666666668,-199.4766666666667
693,281,-19.56,-147.34,-24.473333333333333,-201.83833333333337
693,289,5.38,102.05,-24.703333333333333,-204.14166666666674
694,238,-39.63,-348.01,-24.938333333333333,-206.4866666666667
694,251,-36.27,-346.6,-25.180000000000003,-208.8983333333334
694,263,-33.11,-282.87,-25.390000000000004,-211.0016666666667
694,277,-30.54,-257.19,-25.62166666666667,-213.3266666666667
694,281,-20.88,-160.53,-25.84166666666667,-215.52500000000006
694,289,4.1,89.21,-26.055000000000003,-217.66500000000005
695,238,-41.09,-362.66,-26.298333333333336,-220.1066666666667
695,251,-37.75,-361.46,-26.545,-222.58333333333337
695,263,-34.41,-295.88,-26.76166666666667,-224.7516666666667
695,277,-31.84,-270.12,-26.97833333333334,-226.90666666666672
695,281,-22.24,-174.17,-27.205000000000002,-229.18000000000004
695,289,2.81,76.35,-27.420000000000005,-231.32333333333338
696,238,-42.52,-376.91,-27.658333333333335,-233.69833333333338
696,251,-39.15,-375.46,-27.89166666666667,-236.03166666666667
696,263,-35.73,-309.01,-28.111666666666668,-238.22000000000003
696,277,-33.2,-283.74,-28.338333333333335,-240.49
696,281,-23.55,-187.29,-28.556666666666672,-242.67666666666673
696,289,1.5,63.25,-28.775000000000002,-244.86000000000004
697,238,-43.94,-391.12,-29.01166666666667,-247.22833333333335
697,251,-40.67,-390.66,-29.265000000000004,-249.76166666666674
697,263,-36.99,-321.59,-29.475000000000005,-251.85833333333338
697,277,-34.61,-297.88,-29.710000000000004,-254.21500000000006
697,281,-24.96,-201.33,-29.945000000000004,-256.555
697,289,0.16,49.83,-30.168333333333337,-258.7916666666667
698,238,-45.42,-405.98,-30.415000000000003,-261.2683333333334
698,251,-42.19,-405.83,-30.668333333333337,-263.7966666666667
698,263,-38.32,-334.97,-30.89,-266.0266666666667
698,277,-35.88,-310.55,-31.10166666666667,-268.1383333333334
698,281,-26.38,-215.56,-31.33833333333334,-270.51000000000005
698,289,-1.21,36.12,-31.566666666666666,-272.795
699,238,-46.88,-420.49,-31.810000000000002,-275.2133333333334
699,251,-43.64,-420.3,-32.05166666666667,-277.62500000000006
699,263,-39.57,-347.46,-32.26,-279.7066666666667
699,277,-34.11,-324.99,-31.965000000000003,-282.1133333333334
699,281,-27.79,-229.68,-32.2,-284.4666666666667
699,289,-2.44,23.87,-32.405,-286.5083333333334
700,238,-48.31,-434.85,-32.64333333333334,-288.9016666666667
700,251,-45.04,-434.35,-32.87666666666667,-291.2433333333334
700,263,-40.9,-360.71,-33.098333333333336,-293.4516666666667
700,277,-35.48,-338.68,-33.32666666666667,-295.73333333333335
700,281,-29.15,-243.28,-33.553333333333335,-298.00000000000006
700,289,-3.21,16.11,-33.681666666666665,-299.29333333333335
701,238,-49.76,-449.33,-33.92333333333334,-301.7066666666667
701,251,-46.46,-448.57,-34.160000000000004,-304.0766666666667
701,263,-42.14,-373.14,-34.36666666666667,-306.14833333333337
701,277,-36.87,-352.59,-34.598333333333336,-308.4666666666667
701,281,-30.53,-257.0,-34.82833333333333,-310.75333333333333
701,289,-3.61,12.13,-34.895,-311.4166666666667
702,238,-51.16,-463.31,-35.12833333333333,-313.74666666666667
702,251,-47.98,-463.72,-35.38166666666667,-316.2716666666667
702,263,-43.45,-386.25,-35.6,-318.4566666666667
702,277,-38.27,-366.64,-35.833333333333336,-320.79833333333335
702,281,-31.89,-270.63,-36.06,-323.07000000000005
702,289,-3.63,11.9,-36.06333333333334,-323.1083333333334
